"V1" "V2"
"" "E51_adp[c]_atp[m]_complex" "E86_pyr[c]_complex"
"" "E51_adp[c]_atp[m]_complex" "E454_pyr[c]_complex"
"" "E51_adp[c]_atp[m]_complex" "E456_pyr[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E303_adp[c]_atp[m]_complex"
"" "E299_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_stcoa[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E355_glu__L[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E86_pyr[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E454_pyr[c]_complex"
"" "E299_adp[c]_atp[m]_complex" "E456_pyr[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E208_nadph[c]_o2[c]_stcoa[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E355_glu__L[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E86_pyr[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E454_pyr[c]_complex"
"" "E303_adp[c]_atp[m]_complex" "E456_pyr[c]_complex"
"" "44mzym[c]" "4mzym[c]"
"" "4mzym_int1[c]" "zym_int1[c]"
"" "4mzym_int2[c]" "zym_int2[c]"
"" "E197_acrn[c]_complex" "E255_accoa[m]_complex"
"" "E40_accoa[m]_h2o[m]_complex" "E274_accoa[m]_h2o[m]_complex"
"" "E56_atp[c]_nh4[c]_complex" "E307_atp[c]_nh4[c]_complex"
"" "E5_h[m]_o2[m]_complex" "E92_h[m]_o2[m]_complex"
"" "E174_h2o[c]_complex" "E179_h2o[c]_complex"
"" "E_474" "E183_hcys__L[c]_complex"
"" "E19_h2o[c]_complex" "E200_h2o[c]_complex"
"" "E23_h2o[c]_pep[c]_complex" "E207_h2o[c]_pep[c]_complex"
"" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex" "E208_nadph[c]_o2[c]_stcoa[c]_complex"
"" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex" "E355_glu__L[c]_complex"
"" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex" "E86_pyr[c]_complex"
"" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex" "E454_pyr[c]_complex"
"" "E208_nadph[c]_o2[c]_pmtcoa[c]_complex" "E456_pyr[c]_complex"
"" "E208_nadph[c]_o2[c]_stcoa[c]_complex" "E355_glu__L[c]_complex"
"" "E208_nadph[c]_o2[c]_stcoa[c]_complex" "E86_pyr[c]_complex"
"" "E208_nadph[c]_o2[c]_stcoa[c]_complex" "E454_pyr[c]_complex"
"" "E208_nadph[c]_o2[c]_stcoa[c]_complex" "E456_pyr[c]_complex"
"" "E_33" "E_38"
"" "E_33" "E_247"
"" "E_33" "E_250"
"" "E_33" "E_257"
"" "E_38" "E_247"
"" "E_38" "E_250"
"" "E_38" "E_257"
"" "E_247" "E_250"
"" "E_247" "E_257"
"" "E_250" "E_257"
"" "E53_nad[c]_complex" "E317_nad[c]_complex"
"" "E53_nad[c]_complex" "E319_nad[c]_complex"
"" "E53_nad[c]_complex" "E116_h[c]_q6[m]_complex"
"" "E317_nad[c]_complex" "E319_nad[c]_complex"
"" "E317_nad[c]_complex" "E116_h[c]_q6[m]_complex"
"" "E319_nad[c]_complex" "E116_h[c]_q6[m]_complex"
"" "E_498" "E368_h[c]_nadh[c]_complex"
"" "E64_h2o[c]_complex" "E378_h2o[c]_complex"
"" "E379_h[c]_nadph[c]_complex" "E379_h[c]_nadh[c]_complex"
"" "E_382" "E383_nadp[c]_complex"
"" "E383_nadp[c]_complex" "E7_udpg[c]_complex"
"" "E383_nadp[c]_complex" "E108_udpg[c]_complex"
"" "alpam[m]" "alpro[m]"
"" "E367_glu__L[c]_nad[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E152_gln__L[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E_232" "E475_gln__L[c]_prpp[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E45_imp[c]_nad[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E288_imp[c]_nad[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E289_imp[c]_nad[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E290_imp[c]_nad[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E294_imp[c]_nad[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E132_nadp[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E146_gdp[c]_complex"
"" "E475_gln__L[c]_prpp[c]_complex" "E231_prbatp[c]_complex"
"" "E_57" "E_329"
"" "E_326" "E_329"
"" "E_327" "E_329"
"" "E_329" "E_330"
"" "E_329" "E_331"
"" "E_329" "E_332"
"" "E_329" "E_335"
"" "E_329" "E_336"
"" "E_329" "E_338"
"" "E_329" "E_339"
"" "E_329" "E_340"
"" "E_329" "E_344"
"" "E_329" "E_345"
"" "E_329" "E_391"
"" "E80_gln__L[c]_complex" "E419_gln__L[c]_complex"
"" "E80_gln__L[c]_complex" "E422_gln__L[c]_complex"
"" "E80_gln__L[c]_complex" "E59_atp[c]_complex"
"" "E80_gln__L[c]_complex" "E353_atp[c]_complex"
"" "E419_gln__L[c]_complex" "E422_gln__L[c]_complex"
"" "E419_gln__L[c]_complex" "E59_atp[c]_complex"
"" "E419_gln__L[c]_complex" "E353_atp[c]_complex"
"" "E422_gln__L[c]_complex" "E59_atp[c]_complex"
"" "E422_gln__L[c]_complex" "E353_atp[c]_complex"
"" "E_83" "E_431"
"" "E_83" "E82_h2o[c]_complex"
"" "E_83" "E434_h2o[c]_complex"
"" "E_431" "E82_h2o[c]_complex"
"" "E_431" "E434_h2o[c]_complex"
"" "E_57" "E_326"
"" "E_57" "E_327"
"" "E_57" "E_330"
"" "E_57" "E_331"
"" "E_57" "E_332"
"" "E_57" "E_335"
"" "E_57" "E_336"
"" "E_57" "E_338"
"" "E_57" "E_339"
"" "E_57" "E_340"
"" "E_57" "E_344"
"" "E_57" "E_345"
"" "E_57" "E_391"
"" "E_326" "E_327"
"" "E_326" "E_330"
"" "E_326" "E_331"
"" "E_326" "E_332"
"" "E_326" "E_335"
"" "E_326" "E_336"
"" "E_326" "E_338"
"" "E_326" "E_339"
"" "E_326" "E_340"
"" "E_326" "E_344"
"" "E_326" "E_345"
"" "E_326" "E_391"
"" "E_327" "E_330"
"" "E_327" "E_331"
"" "E_327" "E_332"
"" "E_327" "E_335"
"" "E_327" "E_336"
"" "E_327" "E_338"
"" "E_327" "E_339"
"" "E_327" "E_340"
"" "E_327" "E_344"
"" "E_327" "E_345"
"" "E_327" "E_391"
"" "E_330" "E_331"
"" "E_330" "E_332"
"" "E_330" "E_335"
"" "E_330" "E_336"
"" "E_330" "E_338"
"" "E_330" "E_339"
"" "E_330" "E_340"
"" "E_330" "E_344"
"" "E_330" "E_345"
"" "E_330" "E_391"
"" "E_331" "E_332"
"" "E_331" "E_335"
"" "E_331" "E_336"
"" "E_331" "E_338"
"" "E_331" "E_339"
"" "E_331" "E_340"
"" "E_331" "E_344"
"" "E_331" "E_345"
"" "E_331" "E_391"
"" "E_332" "E_335"
"" "E_332" "E_336"
"" "E_332" "E_338"
"" "E_332" "E_339"
"" "E_332" "E_340"
"" "E_332" "E_344"
"" "E_332" "E_345"
"" "E_332" "E_391"
"" "E_335" "E_336"
"" "E_335" "E_338"
"" "E_335" "E_339"
"" "E_335" "E_340"
"" "E_335" "E_344"
"" "E_335" "E_345"
"" "E_335" "E_391"
"" "E_336" "E_338"
"" "E_336" "E_339"
"" "E_336" "E_340"
"" "E_336" "E_344"
"" "E_336" "E_345"
"" "E_336" "E_391"
"" "E_338" "E_339"
"" "E_338" "E_340"
"" "E_338" "E_344"
"" "E_338" "E_345"
"" "E_338" "E_391"
"" "E_339" "E_340"
"" "E_339" "E_344"
"" "E_339" "E_345"
"" "E_339" "E_391"
"" "E_340" "E_344"
"" "E_340" "E_345"
"" "E_340" "E_391"
"" "E_344" "E_345"
"" "E_344" "E_391"
"" "E_345" "E_391"
"" "E441_glu__L[c]_complex" "E73_nad[c]_complex"
"" "E441_glu__L[c]_complex" "E408_nad[c]_complex"
"" "E441_glu__L[c]_complex" "E414_nad[c]_complex"
"" "E441_glu__L[c]_complex" "E271_rib__D[c]_complex"
"" "E355_glu__L[c]_complex" "E86_pyr[c]_complex"
"" "E355_glu__L[c]_complex" "E454_pyr[c]_complex"
"" "E355_glu__L[c]_complex" "E456_pyr[c]_complex"
