"V1" "V2"
"" "E508_acorn[c]_complex" "E181_dtmp[c]_complex"
"" "E508_acorn[c]_complex" "E181_amp[c]_complex"
"" "E122_2mbcoa[c]_complex" "E501_2mbcoa[c]_complex"
"" "E122_2mbcoa[c]_complex" "E506_2mbcoa[c]_complex"
"" "E122_2mbcoa[c]_complex" "E123_ibcoa[c]_complex"
"" "E122_2mbcoa[c]_complex" "E499_ibcoa[c]_complex"
"" "E122_2mbcoa[c]_complex" "E507_ibcoa[c]_complex"
"" "E122_2mbcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
"" "E122_2mbcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E122_2mbcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E122_2mbcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E122_2mbcoa[c]_complex" "E279_glyclt[c]_complex"
"" "E501_2mbcoa[c]_complex" "E506_2mbcoa[c]_complex"
"" "E501_2mbcoa[c]_complex" "E123_ibcoa[c]_complex"
"" "E501_2mbcoa[c]_complex" "E499_ibcoa[c]_complex"
"" "E501_2mbcoa[c]_complex" "E507_ibcoa[c]_complex"
"" "E501_2mbcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
"" "E501_2mbcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E501_2mbcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E501_2mbcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E501_2mbcoa[c]_complex" "E279_glyclt[c]_complex"
"" "E506_2mbcoa[c]_complex" "E123_ibcoa[c]_complex"
"" "E506_2mbcoa[c]_complex" "E499_ibcoa[c]_complex"
"" "E506_2mbcoa[c]_complex" "E507_ibcoa[c]_complex"
"" "E506_2mbcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
"" "E506_2mbcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E506_2mbcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E506_2mbcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E506_2mbcoa[c]_complex" "E279_glyclt[c]_complex"
"" "Citrate" "Isocitrate"
"" "E123_ibcoa[c]_complex" "E499_ibcoa[c]_complex"
"" "E123_ibcoa[c]_complex" "E507_ibcoa[c]_complex"
"" "E123_ibcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
"" "E123_ibcoa[c]_complex" "E199_ala__D[c]_h2o[c]_complex"
"" "E123_ibcoa[c]_complex" "E199_gly[c]_h2o[c]_complex"
"" "E123_ibcoa[c]_complex" "E228_12d3k5m[c]_complex"
"" "E123_ibcoa[c]_complex" "E279_glyclt[c]_complex"
"" "E499_ibcoa[c]_complex" "E507_ibcoa[c]_complex"
"" "E499_ibcoa[c]_complex" "E310_asp__L[c]_h2o[c]_complex"
